Referencia;CODCB;TECFORMA;SILKPAL;COSTURA;TAMANHO;FISICO;DESCRI;CORES;CODPRO;TRANSITO;SALDO;POSICAO;CODBARRA
L-555ME   ;20133   ;ME/TL;.    ;.    ;2-4  ;7;COLLANT COM SAIA INF.;BR      /BR      ;220310;0;7;110;789966900415
L-555ME   ;20133   ;ME/TL;.    ;.    ;4-6  ;1;COLLANT COM SAIA INF.;BR      /BR      ;220655;0;1;120;789966902313
L-555ME   ;20296   ;ME/TL;.    ;.    ;4-6  ;1;COLLANT COM SAIA INF.;PR      /PR      ;220653;0;1;120;789966902311
L-563ME   ;20133   ;ME/TB;.    ;.    ;2-4  ;12;COLLANT REGATA COM BABADO INF.;BR      /BR      ;220314;0;12;110;789966900431
L-563ME   ;20133   ;ME/TB;.    ;.    ;6X-7 ;2;COLLANT REGATA COM BABADO INF.;BR      /BR      ;220691;0;2;130;789966901207
L-565ME   ;20133   ;ME/TB;.    ;.    ;2-4  ;16;SAIA COM BABADO NA BARRA INF.;BR      /BR      ;220315;0;16;110;789966900433
L-569ME   ;20133   ;ME/TB;.    ;.    ;8-10 ;3;SHORTS INF.;BR      /BR      ;220710;0;3;140;789966900784
L-579ME   ;01      ;ME   ;.    ;.    ;4-6  ;1;COLLANT INF.;PR      ;220751;0;1;120;789966901174
L-579ME   ;01      ;ME   ;.    ;.    ;6X-7 ;15;COLLANT INF.;PR      ;220752;0;15;130;789966900928
L-579ME   ;12      ;ME   ;.    ;.    ;8-10 ;1;COLLANT INF.;TQ      ;220322;0;1;140;789966900423
L-579ME   ;12      ;ME   ;.    ;.    ;12-14;1;COLLANT INF.;TQ      ;220754;0;1;150;789966900930
L-579ME   ;89      ;ME   ;.    ;.    ;6X-7 ;2;COLLANT INF.;PI      ;220763;0;2;130;789966901037
L-579ME   ;89      ;ME   ;.    ;.    ;12-14;1;COLLANT INF.;PI      ;220761;0;1;150;789966901035
L-581ME   ;20133   ;ME/TB;.    ;.    ;4-6  ;2;COLLANT INF.;BR      /BR      ;220766;0;2;120;789966902347
L-581ME   ;20133   ;ME/TB;.    ;.    ;8-10 ;15;COLLANT INF.;BR      /BR      ;220323;0;15;140;789966900424
L-581ME   ;20414   ;ME/TB;.    ;.    ;6X-7 ;4;COLLANT INF.;RSC     /RSC     ;220770;0;4;130;789966901362
L-581ME   ;20414   ;ME/TB;.    ;.    ;8-10 ;1;COLLANT INF.;RSC     /RSC     ;220771;0;1;140;789966902350
L-585ME   ;20296   ;ME/TL;.    ;.    ;12-14;2;COLLANT INF.;PR      /PR      ;220787;0;2;150;789966901039
L-586ME   ;20296   ;ME/MR;.    ;.    ;L    ;5;COLLANT AD.;PR      /PR      ;221031;0;5;55;789966900847
L-590ME   ;20296   ;ME/MR;.    ;.    ;L    ;5;COLLANT AD.;PR      /PR      ;221035;0;5;55;789966900851
L-596ME   ;20296   ;ME/RF;.    ;.    ;L    ;4;COLLANT AD.;PR      /PR      ;221044;0;4;55;789966900855
L-598ME   ;20994   ;ME/TL;.    ;.    ;S    ;1;COLLANT AD.;412     /412     ;221060;0;1;45;789966900976
L-598ME   ;20994   ;ME/TL;.    ;.    ;M    ;1;COLLANT AD.;412     /412     ;220299;0;1;50;789966900440
L-598ME   ;22001   ;ME/TL;.    ;.    ;XL   ;2;COLLANT AD.;BE      /RI      ;221066;0;2;56;789966901230
L-604ME   ;20296   ;ME/TL;.    ;.    ;XL   ;1;COLLANT AD.;PR      /PR      ;221089;0;1;56;789966900872
L-604ME   ;20369   ;ME/TL;.    ;.    ;P    ;1;COLLANT AD.;VO      /VO      ;221092;0;1;40;789966900981
L-604ME   ;20369   ;ME/TL;.    ;.    ;XL   ;2;COLLANT AD.;VO      /VO      ;221094;0;2;56;789966902300
L-604ME   ;20994   ;ME/TL;.    ;.    ;S    ;1;COLLANT AD.;412     /412     ;221098;0;1;45;789966900986
L-606ME   ;20296   ;ME/TL;.    ;.    ;XL   ;1;COLLANT AD.;PR      /PR      ;221104;0;1;56;789966900992
L-606ME   ;20994   ;ME/TL;.    ;.    ;L    ;2;COLLANT AD.;412     /412     ;221110;0;2;55;789966900997
L-606ME   ;22001   ;ME/TL;.    ;.    ;M    ;1;COLLANT AD.;BE      /RI      ;221115;0;1;50;789966901000
L-606ME   ;22001   ;ME/TL;.    ;.    ;XL   ;2;COLLANT AD.;BE      /RI      ;221118;0;2;56;789966901147
L-608ME   ;20296   ;ME/TL;.    ;.    ;L    ;2;COLLANT AD.;PR      /PR      ;221119;0;2;55;789966900873
L-608ME   ;20296   ;ME/TL;.    ;.    ;XL   ;1;COLLANT AD.;PR      /PR      ;221123;0;1;56;789966900877
L-608ME   ;20994   ;ME/TL;.    ;.    ;P    ;4;COLLANT AD.;412     /412     ;221131;0;4;40;789966901334
L-608ME   ;20994   ;ME/TL;.    ;.    ;S    ;4;COLLANT AD.;412     /412     ;221132;0;4;45;789966901154
L-608ME   ;20994   ;ME/TL;.    ;.    ;M    ;4;COLLANT AD.;412     /412     ;221130;0;4;50;789966901153
L-608ME   ;20994   ;ME/TL;.    ;.    ;L    ;4;COLLANT AD.;412     /412     ;221129;0;4;55;789966901333
L-608ME   ;22001   ;ME/TL;.    ;.    ;L    ;1;COLLANT AD.;BE      /RI      ;221134;0;1;55;789966900878
L-609ME   ;20369   ;ME/TL;.    ;.    ;6X-7 ;1;COLLANT INF.;VO      /VO      ;220812;0;1;130;789966901046
L-609ME   ;20369   ;ME/TL;.    ;.    ;Y-JR ;7;COLLANT INF.;VO      /VO      ;220814;0;7;160;789966901190
L-609ME   ;20414   ;ME/TL;.    ;.    ;2-4  ;1;COLLANT INF.;RSC     /RSC     ;220816;0;1;110;789966901191
L-609ME   ;20414   ;ME/TL;.    ;.    ;8-10 ;2;COLLANT INF.;RSC     /RSC     ;220326;0;2;140;789966900427
L-609ME   ;20994   ;ME/TL;.    ;.    ;4-6  ;9;COLLANT INF.;412     /412     ;220822;0;9;120;789966900940
L-610ME   ;22001   ;ME/TL;.    ;.    ;M    ;1;COLLANT AD.;BE      /RI      ;221153;0;1;50;789966901908
L-611ME   ;20369   ;ME/TL;.    ;.    ;8-10 ;1;COLLANT INF.;VO      /VO      ;220841;0;1;140;789966900946
L-611ME   ;20369   ;ME/TL;.    ;.    ;12-14;1;COLLANT INF.;VO      /VO      ;220837;0;1;150;789966900945
L-612ME   ;01      ;ME   ;.    ;.    ;M    ;1;COLLANT AD.;PR      ;221158;0;1;50;789966900890
L-612ME   ;01      ;ME   ;.    ;.    ;L    ;3;COLLANT AD.;PR      ;221157;0;3;55;789966900889
L-612ME   ;02      ;ME   ;.    ;.    ;M    ;1;COLLANT AD.;BR      ;220305;0;1;50;789966900445
L-612ME   ;412     ;ME   ;.    ;.    ;S    ;1;COLLANT AD.;412     ;221179;0;1;45;789966901685
L-613ME   ;12      ;ME   ;.    ;.    ;4-6  ;2;COLLANT INF.;TQ      ;220857;0;2;120;789966901056
L-613ME   ;12      ;ME   ;.    ;.    ;6X-7 ;4;COLLANT INF.;TQ      ;220858;0;4;130;789966901057
L-613ME   ;12      ;ME   ;.    ;.    ;8-10 ;4;COLLANT INF.;TQ      ;220859;0;4;140;789966901058
L-613ME   ;12      ;ME   ;.    ;.    ;12-14;2;COLLANT INF.;TQ      ;220855;0;2;150;789966901055
L-613ME   ;18      ;ME   ;.    ;.    ;6X-7 ;5;COLLANT INF.;RX      ;220864;0;5;130;789966901060
L-613ME   ;18      ;ME   ;.    ;.    ;8-10 ;6;COLLANT INF.;RX      ;220865;0;6;140;789966901061
L-613ME   ;18      ;ME   ;.    ;.    ;Y-JR ;2;COLLANT INF.;RX      ;220866;0;2;160;789966901372
L-613ME   ;89      ;ME   ;.    ;.    ;2-4  ;1;COLLANT INF.;PI      ;220868;0;1;110;789966901700
L-613ME   ;89      ;ME   ;.    ;.    ;Y-JR ;1;COLLANT INF.;PI      ;220871;0;1;160;789966901374
L-616ME   ;20296   ;ME/MR;.    ;.    ;P    ;10;CASAQUINHO AD.;PR      /PR      ;221182;0;10;40;789966900845
L-616ME   ;20296   ;ME/MR;.    ;.    ;S    ;19;CASAQUINHO AD.;PR      /PR      ;221183;0;19;45;789966900846
L-616ME   ;20296   ;ME/MR;.    ;.    ;M    ;19;CASAQUINHO AD.;PR      /PR      ;220306;0;19;50;789966900436
L-616ME   ;20296   ;ME/MR;.    ;.    ;L    ;8;CASAQUINHO AD.;PR      /PR      ;221181;0;8;55;789966900844
L-624ME   ;20296   ;ME/RF;.    ;.    ;L    ;1;BLUSA AD.;PR      /PR      ;221207;0;1;55;789966901297
L-630ME   ;89      ;ME   ;.    ;.    ;M    ;6;BLUSA AD.;PI      ;220337;0;6;50;789966900398
L-636ME   ;20296   ;ME   ;.    ;.    ;XL   ;1;SHORTS AD.;PR      /PR      ;221300;0;1;56;789966901439
L-649MM   ;02      ;M M  ;1090 ;.    ;L    ;3;BLUSA INF.;BR      ;220881;0;3;55;789966901313
L-687ME   ;20296   ;ME/JE;.    ;.    ;8-10 ;3;COLLANT INF.;PR      /PR      ;220331;0;3;140;789966900435
L-697ME   ;22007   ;ME/LP;.    ;.    ;Y-JR ;1;COLLANT M/L GINASTICA INF.;PI      /LP997   ;220940;0;1;160;789966901707
L-701EB   ;22005   ;EB/ME;.    ;.    ;Y-JR ;1;COLLANT REGATA GINASTICA INF.;EB998   /PI      ;220964;0;1;160;789966901735
L-707ME   ;22006   ;ME/LP;.    ;.    ;A    ;3;MACAQUINHO REGATA GINASTICA INF.;TQ      /LP996   ;221958;0;3;1;789966901514
L-707ME   ;22006   ;ME/LP;.    ;.    ;B    ;29;MACAQUINHO REGATA GINASTICA INF.;TQ      /LP996   ;221875;0;29;2;789966901398
L-707ME   ;22006   ;ME/LP;.    ;.    ;C    ;25;MACAQUINHO REGATA GINASTICA INF.;TQ      /LP996   ;221876;0;25;3;789966901399
L-707ME   ;22006   ;ME/LP;.    ;.    ;D    ;14;MACAQUINHO REGATA GINASTICA INF.;TQ      /LP996   ;221877;0;14;4;789966901400
L-707ME   ;22006   ;ME/LP;.    ;.    ;Y-JR ;2;MACAQUINHO REGATA GINASTICA INF.;TQ      /LP996   ;220994;0;2;160;789966901767
L-709MM   ;01      ;M M  ;.    ;.    ;M    ;1;SHORTS GINASTICA INF.;PR      ;221002;0;1;50;789966900726
LN-412ME  ;20133   ;ME/RF;.    ;.    ;XL   ;4;COLLANT MODELO ALGONGADO AD.;BR      /BR      ;213498;0;4;56;789776156184
LN-412ME  ;20296   ;ME/RF;.    ;.    ;P    ;36;COLLANT MODELO ALGONGADO AD.;PR      /PR      ;213500;0;36;40;789776156186
LN-588ME  ;20296   ;ME/MR;.    ;.    ;P    ;2;COLLANT AD.;PR      /PR      ;221352;0;2;40;789966900899
LN-588ME  ;20296   ;ME/MR;.    ;.    ;S    ;2;COLLANT AD.;PR      /PR      ;221353;0;2;45;789966900900
LN-614ME  ;01      ;ME   ;.    ;.    ;P    ;15;COLLANT AD.;PR      ;221357;0;15;40;789966900904
LN-614ME  ;18      ;ME   ;.    ;.    ;P    ;1;COLLANT AD.;RX      ;221366;0;1;40;789966901159
LN-614ME  ;89      ;ME   ;.    ;.    ;S    ;1;COLLANT AD.;PI      ;221377;0;1;45;789966901163
LN-614ME  ;89      ;ME   ;.    ;.    ;M    ;1;COLLANT AD.;PI      ;221375;0;1;50;789966901161
LN-614ME  ;89      ;ME   ;.    ;.    ;L    ;2;COLLANT AD.;PI      ;221374;0;2;55;789966901687
LN-614ME  ;89      ;ME   ;.    ;.    ;XL   ;1;COLLANT AD.;PI      ;221378;0;1;56;789966902309
MAC-1C    ;01      ;ME   ;.    ;.    ;MC   ;3;MACACAO DDS INF 2 BOTAO PRESSAO;PR      ;262195;0;3;2;746042160211
MAC-2C    ;01      ;ME   ;.    ;.    ;MC   ;3;MACAQUINHO DDS INF 2 BOTAO PRESSAO;PR      ;262197;0;3;2;746042160213
NC8851C   ;01      ;ME   ;.    ;.    ;MC   ;3;COLLANT DDS  INF 2 BOTAO PRESSAO;PR      ;262194;0;3;2;746042160209
V-6731JE  ;20416   ;JE/CT;.    ;.    ;2-4  ;4;SAIA COM PALA INF./CHILD;AZBB    /AZBB    ;98315;0;4;110;789563063527
V-6731JE  ;20416   ;JE/CT;.    ;.    ;4-6  ;6;SAIA COM PALA INF./CHILD;AZBB    /AZBB    ;98316;0;6;120;789563058242
V-6731JE  ;20416   ;JE/CT;.    ;.    ;6X-7 ;4;SAIA COM PALA INF./CHILD;AZBB    /AZBB    ;98317;0;4;130;789563063526
V-6731JE  ;20416   ;JE/CT;.    ;.    ;8-10 ;3;SAIA COM PALA INF./CHILD;AZBB    /AZBB    ;98318;0;3;140;789563058243
V-6731JE  ;20416   ;JE/CT;.    ;.    ;12-14;4;SAIA COM PALA INF./CHILD;AZBB    /AZBB    ;98314;0;4;150;789563058244
V-6731JE  ;20416   ;JE/CT;.    ;.    ;Y-JR ;5;SAIA COM PALA INF./CHILD;AZBB    /AZBB    ;98319;0;5;160;789563082947
V-6731JE  ;20417   ;JE/CT;.    ;.    ;2-4  ;2;SAIA COM PALA INF./CHILD;LA      /LA      ;98321;0;2;110;789563063529
V-6731JE  ;20417   ;JE/CT;.    ;.    ;4-6  ;2;SAIA COM PALA INF./CHILD;LA      /LA      ;98322;0;2;120;789563058245
V-6731JE  ;20417   ;JE/CT;.    ;.    ;6X-7 ;6;SAIA COM PALA INF./CHILD;LA      /LA      ;98323;0;6;130;789563063528
V-6731JE  ;20417   ;JE/CT;.    ;.    ;8-10 ;6;SAIA COM PALA INF./CHILD;LA      /LA      ;98324;0;6;140;789563058246
V-6731JE  ;20417   ;JE/CT;.    ;.    ;12-14;8;SAIA COM PALA INF./CHILD;LA      /LA      ;98320;0;8;150;789563058247
V-6731JE  ;20417   ;JE/CT;.    ;.    ;Y-JR ;8;SAIA COM PALA INF./CHILD;LA      /LA      ;98325;0;8;160;789056757664
V-6731JE  ;20436   ;JE/CT;.    ;.    ;12-14;3;SAIA COM PALA INF./CHILD;RS      /RSC     ;98330;0;3;150;789563058253
V-6731JE  ;20436   ;JE/CT;.    ;.    ;Y-JR ;1;SAIA COM PALA INF./CHILD;RS      /RSC     ;98335;0;1;160;789056701369
