Referencia;CODCB;TECFORMA;SILKPAL;COSTURA;TAMANHO;FISICO;DESCRI;CORES;CODPRO;TRANSITO;SALDO;POSICAO;CODBARRA
E-SD55L   ;PINK RY ;C    ;.    ;.    ;7 L  ;15;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222791;0;15;34;789966902882
E-SD55L   ;PINK RY ;C    ;.    ;.    ;7½ L ;22;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222838;0;22;35;789966902885
E-SD55L   ;PINK RY ;C    ;.    ;.    ;8 L  ;20;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222839;0;20;36;789966902886
E-SD55L   ;PINK RY ;C    ;.    ;.    ;8½ L ;21;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222979;0;21;37;789966902902
E-SD55L   ;PINK RY ;C    ;.    ;.    ;9 L  ;22;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222980;0;22;38;789966902903
E-SD55L   ;PINK RY ;C    ;.    ;.    ;9½ L ;9;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222981;0;9;39;789966902904
E-SD55L   ;PINK RY ;C    ;.    ;.    ;10 L ;4;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222978;0;4;40;789966902901
E-SD55S   ;PINK RY ;A    ;.    ;.    ;6 S  ;8;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222799;0;8;2;789966902946
E-SD55S   ;PINK RY ;A    ;.    ;.    ;6½ S ;1;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222800;0;1;3;789966902947
E-SD55S   ;PINK RY ;A    ;.    ;.    ;7 S  ;9;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222801;4;5;4;789966902948
E-SD55S   ;PINK RY ;A    ;.    ;.    ;7½ S ;12;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222802;0;12;5;789966902949
E-SD55S   ;PINK RY ;A    ;.    ;.    ;8 S  ;3;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222803;0;3;6;789966902950
E-SD55S   ;PINK RY ;A    ;.    ;.    ;8½ S ;10;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222804;0;10;7;789966902951
E-SD55S   ;PINK RY ;A    ;.    ;.    ;9 S  ;9;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222805;5;4;8;789966902952
E-SD55S   ;PINK RY ;A    ;.    ;.    ;9½ S ;18;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222806;11;7;9;789966902953
E-SD55S   ;PINK RY ;A    ;.    ;.    ;10 S ;19;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222792;10;9;10;789966902940
E-SD55S   ;PINK RY ;A    ;.    ;.    ;10½S ;9;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222793;3;6;11;789966902941
E-SD55S   ;PINK RY ;A    ;.    ;.    ;11 S ;19;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222794;17;2;12;789966902942
E-SD55S   ;PINK RY ;A    ;.    ;.    ;11½S ;1;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222795;0;1;13;789966902943
E-SD55S   ;PINK RY ;A    ;.    ;.    ;12 S ;2;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222796;0;2;14;789966902944
E-SD55S   ;PINK RY ;A    ;.    ;.    ;13 S ;10;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222984;0;10;17;789966902989
E-SD55S   ;PINK RY ;A    ;.    ;.    ;13½S ;3;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222985;0;3;18;789966902990
E-SD55S   ;PINK RY ;A    ;.    ;.    ;1 L  ;8;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222982;1;7;19;789966902987
E-SD55S   ;PINK RY ;A    ;.    ;.    ;1½ L ;10;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222983;0;10;20;789966902988
E-SD55S   ;PINK RY ;A    ;.    ;.    ;2 L  ;11;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222986;0;11;21;789966902991
E-SD55S   ;PINK RY ;A    ;.    ;.    ;2½ L ;15;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222798;0;15;23;789966902945
E-SD55S   ;PINK RY ;B    ;.    ;.    ;6 S  ;58;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222807;0;58;2;789966902954
E-SD55S   ;PINK RY ;B    ;.    ;.    ;6½ S ;32;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222808;0;32;3;789966902955
E-SD55S   ;PINK RY ;B    ;.    ;.    ;7 S  ;5;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222809;0;5;4;789966902956
E-SD55S   ;PINK RY ;B    ;.    ;.    ;7½ S ;21;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222810;0;21;5;789966902957
E-SD55S   ;PINK RY ;B    ;.    ;.    ;8 S  ;28;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222724;0;28;6;789966902926
E-SD55S   ;PINK RY ;B    ;.    ;.    ;8½ S ;34;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222725;0;34;7;789966902927
E-SD55S   ;PINK RY ;B    ;.    ;.    ;9 S  ;56;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222726;0;56;8;789966902928
E-SD55S   ;PINK RY ;B    ;.    ;.    ;9½ S ;54;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222727;0;54;9;789966902929
E-SD55S   ;PINK RY ;B    ;.    ;.    ;10 S ;69;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222723;0;69;10;789966902925
E-SD55S   ;PINK RY ;B    ;.    ;.    ;10½S ;85;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222734;0;85;11;789966902931
E-SD55S   ;PINK RY ;B    ;.    ;.    ;11 S ;104;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222736;0;104;12;789966902933
E-SD55S   ;PINK RY ;B    ;.    ;.    ;11½S ;85;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222737;0;85;13;789966902934
E-SD55S   ;PINK RY ;B    ;.    ;.    ;12 S ;98;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222738;0;98;14;789966902935
E-SD55S   ;PINK RY ;B    ;.    ;.    ;12½ S;41;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222739;1;40;15;789966903158
E-SD55S   ;PINK RY ;B    ;.    ;.    ;13 S ;45;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222740;0;45;17;789966902936
E-SD55S   ;PINK RY ;B    ;.    ;.    ;13½S ;35;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222741;0;35;18;789966902937
E-SD55S   ;PINK RY ;B    ;.    ;.    ;1 L  ;39;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222733;0;39;19;789966902930
E-SD55S   ;PINK RY ;B    ;.    ;.    ;1½ L ;63;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222735;0;63;20;789966902932
E-SD55S   ;PINK RY ;B    ;.    ;.    ;2 L  ;21;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222742;0;21;21;789966902938
E-SD55S   ;PINK RY ;B    ;.    ;.    ;2½ L ;33;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222743;0;33;23;789966902939
E-SD55S   ;PINK RY ;C    ;.    ;.    ;6 S  ;12;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222818;0;12;2;789966902964
E-SD55S   ;PINK RY ;C    ;.    ;.    ;6½ S ;22;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222819;0;22;3;789966902965
E-SD55S   ;PINK RY ;C    ;.    ;.    ;7 S  ;7;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222820;0;7;4;789966902966
E-SD55S   ;PINK RY ;C    ;.    ;.    ;7½ S ;11;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222821;0;11;5;789966902967
E-SD55S   ;PINK RY ;C    ;.    ;.    ;8 S  ;31;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222822;0;31;6;789966902968
E-SD55S   ;PINK RY ;C    ;.    ;.    ;8½ S ;21;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222823;0;21;7;789966902969
E-SD55S   ;PINK RY ;C    ;.    ;.    ;9 S  ;48;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222824;0;48;8;789966902970
E-SD55S   ;PINK RY ;C    ;.    ;.    ;9½ S ;44;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222825;0;44;9;789966902971
E-SD55S   ;PINK RY ;C    ;.    ;.    ;10 S ;48;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222811;0;48;10;789966902958
E-SD55S   ;PINK RY ;C    ;.    ;.    ;10½S ;38;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222812;0;38;11;789966902959
E-SD55S   ;PINK RY ;C    ;.    ;.    ;11 S ;57;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222813;0;57;12;789966902960
E-SD55S   ;PINK RY ;C    ;.    ;.    ;11½S ;44;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222814;0;44;13;789966902961
E-SD55S   ;PINK RY ;C    ;.    ;.    ;12 S ;46;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222815;0;46;14;789966902962
E-SD55S   ;PINK RY ;C    ;.    ;.    ;12½ S;59;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222816;0;59;15;789966903160
E-SD55S   ;PINK RY ;C    ;.    ;.    ;13 S ;44;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222842;0;44;17;789966902974
E-SD55S   ;PINK RY ;C    ;.    ;.    ;13½S ;54;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222843;0;54;18;789966902975
E-SD55S   ;PINK RY ;C    ;.    ;.    ;1 L  ;50;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222840;0;50;19;789966902972
E-SD55S   ;PINK RY ;C    ;.    ;.    ;1½ L ;45;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222841;0;45;20;789966902973
E-SD55S   ;PINK RY ;C    ;.    ;.    ;2 L  ;8;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222844;0;8;21;789966902976
E-SD55S   ;PINK RY ;C    ;.    ;.    ;2½ L ;3;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;222817;0;3;23;789966902963
E-SD55S   ;PRETO   ;B    ;.    ;.    ;6 S  ;1;SAPATILHA MEIA PONTA COURO INF.;PRETO   ;225938;0;1;2;789966904582
E-SD55S   ;PRETO   ;B    ;.    ;.    ;6½ S ;4;SAPATILHA MEIA PONTA COURO INF.;PRETO   ;225939;0;4;3;789966904583
E-SD55S   ;PRETO   ;B    ;.    ;.    ;7 S  ;4;SAPATILHA MEIA PONTA COURO INF.;PRETO   ;225940;0;4;4;789966904584
E-SD55S   ;PRETO   ;B    ;.    ;.    ;7½ S ;2;SAPATILHA MEIA PONTA COURO INF.;PRETO   ;225941;0;2;5;789966904585
E-SD55S   ;PRETO   ;B    ;.    ;.    ;8 S  ;4;SAPATILHA MEIA PONTA COURO INF.;PRETO   ;225453;0;4;6;789966904325
E-SD55S   ;PRETO   ;B    ;.    ;.    ;8½ S ;5;SAPATILHA MEIA PONTA COURO INF.;PRETO   ;225942;0;5;7;789966904586
E-SD55S   ;PRETO   ;B    ;.    ;.    ;9 S  ;1;SAPATILHA MEIA PONTA COURO INF.;PRETO   ;225454;0;1;8;789966904326
E-SD55S   ;PRETO   ;B    ;.    ;.    ;9½ S ;3;SAPATILHA MEIA PONTA COURO INF.;PRETO   ;225943;0;3;9;789966904587
E-SD55S   ;PRETO   ;B    ;.    ;.    ;10 S ;1;SAPATILHA MEIA PONTA COURO INF.;PRETO   ;225445;0;1;10;789966904317
E-SD55S   ;PRETO   ;B    ;.    ;.    ;10½S ;1;SAPATILHA MEIA PONTA COURO INF.;PRETO   ;225446;0;1;11;789966904318
E-SD55S   ;PRETO   ;B    ;.    ;.    ;11½S ;1;SAPATILHA MEIA PONTA COURO INF.;PRETO   ;225448;0;1;13;789966904320
E-SD55S   ;PRETO   ;B    ;.    ;.    ;12 S ;1;SAPATILHA MEIA PONTA COURO INF.;PRETO   ;225449;0;1;14;789966904321
E-SD55S   ;PRETO   ;B    ;.    ;.    ;13½S ;3;SAPATILHA MEIA PONTA COURO INF.;PRETO   ;225452;0;3;18;789966904324
E-SD55S   ;PRETO   ;B    ;.    ;.    ;2½ L ;1;SAPATILHA MEIA PONTA COURO INF.;PRETO   ;225937;0;1;23;789966904581
E-SD55S   ;PRETO   ;C    ;.    ;.    ;6½ S ;4;SAPATILHA MEIA PONTA COURO INF.;PRETO   ;225957;0;4;3;789966904601
E-SD60L   ;PINK RY ;A    ;.    ;.    ;3 L  ;22;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222744;0;22;24;789966902836
E-SD60L   ;PINK RY ;A    ;.    ;.    ;3½ L ;32;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222745;0;32;25;789966902837
E-SD60L   ;PINK RY ;A    ;.    ;.    ;4 L  ;30;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222746;0;30;27;789966902838
E-SD60L   ;PINK RY ;A    ;.    ;.    ;4½ L ;35;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222747;0;35;28;789966902839
E-SD60L   ;PINK RY ;A    ;.    ;.    ;5 L  ;32;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222748;0;32;29;789966902840
E-SD60L   ;PINK RY ;A    ;.    ;.    ;5½ L ;37;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222749;0;37;31;789966902841
E-SD60L   ;PINK RY ;A    ;.    ;.    ;6 L  ;33;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222750;0;33;32;789966902842
E-SD60L   ;PINK RY ;A    ;.    ;.    ;6½ L ;14;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222990;0;14;33;789966902908
E-SD60L   ;PINK RY ;A    ;.    ;.    ;7 L  ;15;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222751;0;15;34;789966902843
E-SD60L   ;PINK RY ;A    ;.    ;.    ;7½ L ;19;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222752;0;19;35;789966902844
E-SD60L   ;PINK RY ;A    ;.    ;.    ;8 L  ;32;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222991;0;32;36;789966902909
E-SD60L   ;PINK RY ;A    ;.    ;.    ;8½ L ;25;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222992;0;25;37;789966902910
E-SD60L   ;PINK RY ;A    ;.    ;.    ;9 L  ;4;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222993;0;4;38;789966902911
E-SD60L   ;PINK RY ;A    ;.    ;.    ;9½ L ;12;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222994;0;12;39;789966902912
E-SD60L   ;PINK RY ;A    ;.    ;.    ;10 L ;4;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222987;0;4;40;789966902905
E-SD60L   ;PINK RY ;A    ;.    ;.    ;10½L ;2;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222988;0;2;41;789966902906
E-SD60L   ;PINK RY ;A    ;.    ;.    ;11 L ;3;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222989;0;3;42;789966902907
E-SD60L   ;PINK RY ;B    ;.    ;.    ;3 L  ;60;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222753;6;54;24;789966902845
E-SD60L   ;PINK RY ;B    ;.    ;.    ;3½ L ;142;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222754;6;136;25;789966902846
E-SD60L   ;PINK RY ;B    ;.    ;.    ;4 L  ;234;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222728;15;219;27;789966902831
E-SD60L   ;PINK RY ;B    ;.    ;.    ;4½ L ;232;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222729;10;222;28;789966902832
E-SD60L   ;PINK RY ;B    ;.    ;.    ;5 L  ;239;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222730;30;209;29;789966902833
E-SD60L   ;PINK RY ;B    ;.    ;.    ;5½ L ;204;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222731;15;189;31;789966902834
E-SD60L   ;PINK RY ;B    ;.    ;.    ;6 L  ;243;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222755;15;228;32;789966902847
E-SD60L   ;PINK RY ;B    ;.    ;.    ;6½ L ;140;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222845;1;139;33;789966902887
E-SD60L   ;PINK RY ;B    ;.    ;.    ;7 L  ;161;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222756;6;155;34;789966902848
E-SD60L   ;PINK RY ;B    ;.    ;.    ;7½ L ;145;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222757;6;139;35;789966903157
E-SD60L   ;PINK RY ;B    ;.    ;.    ;8 L  ;59;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222846;3;56;36;789966902888
E-SD60L   ;PINK RY ;B    ;.    ;.    ;8½ L ;68;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222998;0;68;37;789966902916
E-SD60L   ;PINK RY ;B    ;.    ;.    ;9 L  ;42;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222999;0;42;38;789966902917
E-SD60L   ;PINK RY ;B    ;.    ;.    ;9½ L ;27;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;223000;0;27;39;789966902918
E-SD60L   ;PINK RY ;B    ;.    ;.    ;10 L ;27;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222995;0;27;40;789966902913
E-SD60L   ;PINK RY ;B    ;.    ;.    ;10½L ;12;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222996;0;12;41;789966902914
E-SD60L   ;PINK RY ;B    ;.    ;.    ;11 L ;7;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222997;0;7;42;789966902915
E-SD60L   ;PINK RY ;C    ;.    ;.    ;3 L  ;42;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222758;0;42;24;789966902849
E-SD60L   ;PINK RY ;C    ;.    ;.    ;3½ L ;33;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222759;0;33;25;789966902850
E-SD60L   ;PINK RY ;C    ;.    ;.    ;4 L  ;67;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222760;0;67;27;789966902851
E-SD60L   ;PINK RY ;C    ;.    ;.    ;4½ L ;44;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222761;0;44;28;789966902852
E-SD60L   ;PINK RY ;C    ;.    ;.    ;5 L  ;100;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222762;0;100;29;789966902853
E-SD60L   ;PINK RY ;C    ;.    ;.    ;5½ L ;49;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222763;0;49;31;789966902854
E-SD60L   ;PINK RY ;C    ;.    ;.    ;6 L  ;62;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222764;0;62;32;789966902855
E-SD60L   ;PINK RY ;C    ;.    ;.    ;6½ L ;56;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222847;0;56;33;789966902889
E-SD60L   ;PINK RY ;C    ;.    ;.    ;7 L  ;32;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222765;0;32;34;789966902856
E-SD60L   ;PINK RY ;C    ;.    ;.    ;7½ L ;8;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222766;0;8;35;789966902857
E-SD60L   ;PINK RY ;C    ;.    ;.    ;8 L  ;21;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;222848;0;21;36;789966902890
E-SD60L   ;PINK RY ;C    ;.    ;.    ;8½ L ;28;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;223004;0;28;37;789966902922
E-SD60L   ;PINK RY ;C    ;.    ;.    ;9 L  ;28;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;223005;0;28;38;789966902923
E-SD60L   ;PINK RY ;C    ;.    ;.    ;9½ L ;19;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;223006;0;19;39;789966902924
E-SD60L   ;PINK RY ;C    ;.    ;.    ;10 L ;23;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;223001;0;23;40;789966902919
E-SD60L   ;PINK RY ;C    ;.    ;.    ;10½L ;5;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;223002;0;5;41;789966902920
E-SD60L   ;PINK RY ;C    ;.    ;.    ;11 L ;2;SAPATILHA MEIA PONTA COURO ADULTO;PINK RY ;223003;0;2;42;789966902921
E-SD60L   ;PRETO   ;A    ;.    ;.    ;4 L  ;2;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;227701;0;2;27;789966905962
E-SD60L   ;PRETO   ;A    ;.    ;.    ;4½ L ;2;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;227702;0;2;28;789966905963
E-SD60L   ;PRETO   ;A    ;.    ;.    ;5 L  ;1;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;227703;0;1;29;789966905964
E-SD60L   ;PRETO   ;A    ;.    ;.    ;5½ L ;1;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;227704;0;1;31;789966905965
E-SD60L   ;PRETO   ;A    ;.    ;.    ;6½ L ;1;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;227706;0;1;33;789966905967
E-SD60L   ;PRETO   ;A    ;.    ;.    ;7 L  ;2;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;227707;0;2;34;789966905968
E-SD60L   ;PRETO   ;A    ;.    ;.    ;7½ L ;3;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;227730;0;3;35;789966905986
E-SD60L   ;PRETO   ;A    ;.    ;.    ;8 L  ;1;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;227731;0;1;36;789966905987
E-SD60L   ;PRETO   ;A    ;.    ;.    ;8½ L ;3;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;227732;0;3;37;789966905988
E-SD60L   ;PRETO   ;A    ;.    ;.    ;10½L ;1;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;227728;0;1;41;789966905984
E-SD60L   ;PRETO   ;A    ;.    ;.    ;11 L ;1;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;227729;0;1;42;789966905985
E-SD60L   ;PRETO   ;B    ;.    ;.    ;3 L  ;16;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;226376;9;7;24;789966904904
E-SD60L   ;PRETO   ;B    ;.    ;.    ;3½ L ;13;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;226377;2;11;25;789966904905
E-SD60L   ;PRETO   ;B    ;.    ;.    ;4½ L ;12;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;226379;9;3;28;789966904907
E-SD60L   ;PRETO   ;B    ;.    ;.    ;5 L  ;21;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;226380;2;19;29;789966904908
E-SD60L   ;PRETO   ;B    ;.    ;.    ;6 L  ;12;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;226382;4;8;32;789966904910
E-SD60L   ;PRETO   ;B    ;.    ;.    ;6½ L ;14;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;226383;2;12;33;789966904911
E-SD60L   ;PRETO   ;B    ;.    ;.    ;7 L  ;16;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;226384;3;13;34;789966904912
E-SD60L   ;PRETO   ;B    ;.    ;.    ;7½ L ;16;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;226385;5;11;35;789966904913
E-SD60L   ;PRETO   ;B    ;.    ;.    ;8½ L ;15;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;226387;0;15;37;789966904915
E-SD60L   ;PRETO   ;B    ;.    ;.    ;9 L  ;6;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;226388;0;6;38;789966904916
E-SD60L   ;PRETO   ;B    ;.    ;.    ;9½ L ;6;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;226389;0;6;39;789966904917
E-SD60L   ;PRETO   ;B    ;.    ;.    ;10 L ;1;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;226373;0;1;40;789966904901
E-SD60L   ;PRETO   ;B    ;.    ;.    ;10½L ;2;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;226374;0;2;41;789966904902
E-SD60L   ;PRETO   ;B    ;.    ;.    ;11 L ;1;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;226375;0;1;42;789966904903
E-SD60L   ;PRETO   ;C    ;.    ;.    ;4 L  ;4;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;226392;0;4;27;789966904920
E-SD60L   ;PRETO   ;C    ;.    ;.    ;4½ L ;5;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;226393;0;5;28;789966904921
E-SD60L   ;PRETO   ;C    ;.    ;.    ;8½ L ;4;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;225186;0;4;37;789966904068
E-SD60L   ;PRETO   ;C    ;.    ;.    ;9 L  ;2;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;225187;0;2;38;789966904069
E-SD60L   ;PRETO   ;C    ;.    ;.    ;10 L ;1;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;225178;0;1;40;789966904060
E-SD60L   ;PRETO   ;C    ;.    ;.    ;10½L ;4;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;225179;0;4;41;789966904061
E-SD60L   ;PRETO   ;C    ;.    ;.    ;11 L ;3;SAPATILHA MEIA PONTA COURO ADULTO;PRETO   ;225180;0;3;42;789966904062
E-SD60S   ;PINK RY ;A    ;.    ;.    ;8 S  ;12;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;223019;0;12;6;789966903003
E-SD60S   ;PINK RY ;A    ;.    ;.    ;8½ S ;16;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;223020;0;16;7;789966903004
E-SD60S   ;PINK RY ;A    ;.    ;.    ;9 S  ;20;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;223021;0;20;8;789966903005
E-SD60S   ;PINK RY ;A    ;.    ;.    ;9½ S ;24;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;223022;0;24;9;789966903006
E-SD60S   ;PINK RY ;A    ;.    ;.    ;10 S ;24;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;223008;0;24;10;789966902993
E-SD60S   ;PINK RY ;A    ;.    ;.    ;10½S ;16;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;223009;0;16;11;789966902994
E-SD60S   ;PINK RY ;A    ;.    ;.    ;11 S ;24;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;223011;0;24;12;789966902996
E-SD60S   ;PINK RY ;A    ;.    ;.    ;11½S ;20;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;223012;0;20;13;789966902997
E-SD60S   ;PINK RY ;A    ;.    ;.    ;12 S ;15;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;223013;0;15;14;789966902998
E-SD60S   ;PINK RY ;A    ;.    ;.    ;12½ S;25;SAPATILHA MEIA PONTA COURO INF.;PINK RY ;223014;0;25;15;789966903161
