Referencia;CODCB;TECFORMA;SILKPAL;COSTURA;TAMANHO;FISICO;DESCRI;CORES;CODPRO;TRANSITO;SALDO;POSICAO;CODBARRA
-CH40     ;CARAMEL ;M    ;.    ;.    ;.10  ;13;SAPATO EM PU SINTERICO ( IDEM CH54 );CARAMEL ;208063;0;13;190;789776150683
-CH40     ;CARAMEL ;M    ;.    ;.    ;.10½ ;9;SAPATO EM PU SINTERICO ( IDEM CH54 );CARAMEL ;208064;0;9;200;789776150684
-CH40     ;CARAMEL ;M    ;.    ;.    ;.11  ;8;SAPATO EM PU SINTERICO ( IDEM CH54 );CARAMEL ;208065;0;8;210;789776150685
-CH40     ;CARAMEL ;M    ;.    ;.    ;.12  ;2;SAPATO EM PU SINTERICO ( IDEM CH54 );CARAMEL ;208067;0;2;230;789776150687
-CH40     ;PRETO   ;M    ;.    ;.    ;.5   ;5;SAPATO EM PU SINTERICO ( IDEM CH54 );PRETO   ;208110;0;5;90;789776150730
-CH40     ;PRETO   ;M    ;.    ;.    ;.5½  ;6;SAPATO EM PU SINTERICO ( IDEM CH54 );PRETO   ;208111;0;6;100;789776150731
-CH40     ;PRETO   ;M    ;.    ;.    ;.6   ;2;SAPATO EM PU SINTERICO ( IDEM CH54 );PRETO   ;208112;0;2;110;789776150732
-CH40     ;PRETO   ;M    ;.    ;.    ;.6½  ;17;SAPATO EM PU SINTERICO ( IDEM CH54 );PRETO   ;208113;0;17;120;789776150733
-CH40     ;PRETO   ;M    ;.    ;.    ;.7   ;33;SAPATO EM PU SINTERICO ( IDEM CH54 );PRETO   ;208114;0;33;130;789776150734
-CH40     ;PRETO   ;M    ;.    ;.    ;.7½  ;53;SAPATO EM PU SINTERICO ( IDEM CH54 );PRETO   ;208115;0;53;140;789776150735
-CH40     ;PRETO   ;M    ;.    ;.    ;.8   ;44;SAPATO EM PU SINTERICO ( IDEM CH54 );PRETO   ;208116;1;43;150;789776150736
-CH40     ;PRETO   ;M    ;.    ;.    ;.8½  ;56;SAPATO EM PU SINTERICO ( IDEM CH54 );PRETO   ;208117;0;56;160;789776150737
-CH40     ;PRETO   ;M    ;.    ;.    ;.9   ;51;SAPATO EM PU SINTERICO ( IDEM CH54 );PRETO   ;208118;0;51;170;789776150738
-CH40     ;PRETO   ;M    ;.    ;.    ;.9½  ;40;SAPATO EM PU SINTERICO ( IDEM CH54 );PRETO   ;208119;0;40;180;789776150739
-CH40     ;PRETO   ;M    ;.    ;.    ;.10  ;28;SAPATO EM PU SINTERICO ( IDEM CH54 );PRETO   ;208101;0;28;190;789776150721
-CH40     ;PRETO   ;M    ;.    ;.    ;.10½ ;16;SAPATO EM PU SINTERICO ( IDEM CH54 );PRETO   ;208102;0;16;200;789776150722
-CH40     ;PRETO   ;M    ;.    ;.    ;.11  ;2;SAPATO EM PU SINTERICO ( IDEM CH54 );PRETO   ;208103;0;2;210;789776150723
-CH40     ;PRETO   ;M    ;.    ;.    ;.11½ ;2;SAPATO EM PU SINTERICO ( IDEM CH54 );PRETO   ;208104;0;2;220;789776150724
-CH40     ;PRETO   ;M    ;.    ;.    ;.12  ;1;SAPATO EM PU SINTERICO ( IDEM CH54 );PRETO   ;208105;0;1;230;789776150725
-CH50     ;BEGE    ;M    ;.    ;.    ;.4   ;1;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;12566;0;1;70;789056780612
-CH50     ;BEGE    ;M    ;.    ;.    ;.4½  ;16;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;12568;0;16;80;789056747761
-CH50     ;BEGE    ;M    ;.    ;.    ;.5   ;9;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;180534;0;9;90;789563064573
-CH50     ;BEGE    ;M    ;.    ;.    ;.5½  ;10;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;180535;0;10;100;789563064574
-CH50     ;BEGE    ;M    ;.    ;.    ;.6   ;29;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175937;5;24;110;789563056499
-CH50     ;BEGE    ;M    ;.    ;.    ;.6½  ;30;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175938;0;30;120;789563056500
-CH50     ;BEGE    ;M    ;.    ;.    ;.7   ;47;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175939;1;46;130;789563056501
-CH50     ;BEGE    ;M    ;.    ;.    ;.7½  ;73;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175940;0;73;140;789563056502
-CH50     ;BEGE    ;M    ;.    ;.    ;.8   ;109;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175941;0;109;150;789563056507
-CH50     ;BEGE    ;M    ;.    ;.    ;.8½  ;60;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175942;0;60;160;789563056508
-CH50     ;BEGE    ;M    ;.    ;.    ;.9   ;106;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175792;0;106;170;789563055688
-CH50     ;BEGE    ;M    ;.    ;.    ;.9½  ;85;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175943;0;85;180;789563056509
-CH50     ;BEGE    ;M    ;.    ;.    ;.10  ;33;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;180105;0;33;190;789563064082
-CH50     ;BEGE    ;M    ;.    ;.    ;.10½ ;24;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;180533;0;24;200;789563064572
-CH50     ;BEGE    ;M    ;.    ;.    ;.11  ;10;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;183767;3;7;210;789563072240
-CH50     ;BEGE    ;M    ;.    ;.    ;.12  ;4;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;194998;3;1;230;789769922233
-CH50     ;BEGE    ;M    ;.    ;.    ;.12½ ;2;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;191934;0;2;240;789563083846
-CH50     ;BEGE    ;W    ;.    ;.    ;.5   ;4;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;195103;0;4;90;789769922337
-CH50     ;BEGE    ;W    ;.    ;.    ;.5½  ;9;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;194994;0;9;100;789769922229
-CH50     ;BEGE    ;W    ;.    ;.    ;.6½  ;2;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;195105;0;2;120;789769922339
-CH50     ;BEGE    ;W    ;.    ;.    ;.7   ;2;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;179755;0;2;130;789563063047
-CH50     ;BEGE    ;W    ;.    ;.    ;.8   ;12;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;195106;0;12;150;789769922340
-CH50     ;BEGE    ;W    ;.    ;.    ;.8½  ;4;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;181933;0;4;160;789563068002
-CH50     ;BEGE    ;W    ;.    ;.    ;.9   ;11;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;195107;0;11;170;789769922341
-CH50     ;BEGE    ;W    ;.    ;.    ;.9½  ;25;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;186191;0;25;180;789563075960
-CH50     ;BEGE    ;W    ;.    ;.    ;.10  ;13;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;195098;0;13;190;789769922332
-CH50     ;BEGE    ;W    ;.    ;.    ;.10½ ;1;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;195099;0;1;200;789769922333
-CH50     ;BEGE    ;W    ;.    ;.    ;.11  ;1;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;195341;0;1;210;789769922572
-CH50     ;BRANCO  ;M    ;.    ;.    ;.5   ;1;SAPATO COM FIVELA EM NAPA SINTETICA;BRANCO  ;177023;0;1;90;789563058963
-CH50     ;BRANCO  ;M    ;.    ;.    ;.5½  ;7;SAPATO COM FIVELA EM NAPA SINTETICA;BRANCO  ;180538;0;7;100;789563064577
-CH50     ;BRANCO  ;M    ;.    ;.    ;.6   ;8;SAPATO COM FIVELA EM NAPA SINTETICA;BRANCO  ;177024;0;8;110;789563058964
-CH50     ;BRANCO  ;M    ;.    ;.    ;.6½  ;3;SAPATO COM FIVELA EM NAPA SINTETICA;BRANCO  ;177025;0;3;120;789563058965
-CH50     ;BRANCO  ;M    ;.    ;.    ;.7   ;8;SAPATO COM FIVELA EM NAPA SINTETICA;BRANCO  ;180539;0;8;130;789563064578
-CH50     ;BRANCO  ;M    ;.    ;.    ;.7½  ;8;SAPATO COM FIVELA EM NAPA SINTETICA;BRANCO  ;177026;0;8;140;789563058966
-CH50     ;BRANCO  ;M    ;.    ;.    ;.8   ;16;SAPATO COM FIVELA EM NAPA SINTETICA;BRANCO  ;176246;0;16;150;789563056889
-CH50     ;BRANCO  ;M    ;.    ;.    ;.8½  ;14;SAPATO COM FIVELA EM NAPA SINTETICA;BRANCO  ;180540;0;14;160;789563064579
-CH50     ;BRANCO  ;M    ;.    ;.    ;.9   ;17;SAPATO COM FIVELA EM NAPA SINTETICA;BRANCO  ;177027;0;17;170;789563058967
-CH50     ;BRANCO  ;M    ;.    ;.    ;.9½  ;18;SAPATO COM FIVELA EM NAPA SINTETICA;BRANCO  ;177028;0;18;180;789563058968
-CH50     ;BRANCO  ;M    ;.    ;.    ;.10  ;8;SAPATO COM FIVELA EM NAPA SINTETICA;BRANCO  ;180536;0;8;190;789563064575
-CH50     ;BRANCO  ;M    ;.    ;.    ;.10½ ;2;SAPATO COM FIVELA EM NAPA SINTETICA;BRANCO  ;180537;0;2;200;789563064576
-CH50     ;BRANCO  ;M    ;.    ;.    ;.11  ;7;SAPATO COM FIVELA EM NAPA SINTETICA;BRANCO  ;195619;0;7;210;789769922849
-CH50     ;BRANCO  ;M    ;.    ;.    ;.11½ ;5;SAPATO COM FIVELA EM NAPA SINTETICA;BRANCO  ;206751;0;5;220;789769929377
-CH50     ;CARAMEL ;M    ;.    ;.    ;.2½  ;2;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195118;0;2;40;789769922352
-CH50     ;CARAMEL ;M    ;.    ;.    ;.3½  ;2;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195120;0;2;60;789769922354
-CH50     ;CARAMEL ;M    ;.    ;.    ;.4   ;9;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195121;0;9;70;789769922355
-CH50     ;CARAMEL ;M    ;.    ;.    ;.4½  ;22;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195122;0;22;80;789769922356
-CH50     ;CARAMEL ;M    ;.    ;.    ;.5   ;35;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195123;0;35;90;789769922357
-CH50     ;CARAMEL ;M    ;.    ;.    ;.5½  ;29;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195124;0;29;100;789769922358
-CH50     ;CARAMEL ;M    ;.    ;.    ;.6   ;44;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195125;0;44;110;789769922359
-CH50     ;CARAMEL ;M    ;.    ;.    ;.6½  ;60;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195126;0;60;120;789769922360
-CH50     ;CARAMEL ;M    ;.    ;.    ;.7   ;117;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195127;0;117;130;789769922361
-CH50     ;CARAMEL ;M    ;.    ;.    ;.7½  ;120;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195128;0;120;140;789769922362
-CH50     ;CARAMEL ;M    ;.    ;.    ;.8   ;107;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195129;0;107;150;789769922363
-CH50     ;CARAMEL ;M    ;.    ;.    ;.8½  ;92;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195130;0;92;160;789769922364
-CH50     ;CARAMEL ;M    ;.    ;.    ;.9   ;110;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195131;0;110;170;789769922365
-CH50     ;CARAMEL ;M    ;.    ;.    ;.9½  ;93;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195031;0;93;180;789769922266
-CH50     ;CARAMEL ;M    ;.    ;.    ;.10  ;39;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195109;0;39;190;789769922343
-CH50     ;CARAMEL ;M    ;.    ;.    ;.10½ ;24;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195110;0;24;200;789769922344
-CH50     ;CARAMEL ;M    ;.    ;.    ;.11  ;10;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195112;0;10;210;789769922346
-CH50     ;CARAMEL ;M    ;.    ;.    ;.11½ ;2;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195113;0;2;220;789769922347
-CH50     ;CARAMEL ;M    ;.    ;.    ;.12  ;2;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195114;0;2;230;789769922348
-CH50     ;CARAMEL ;W    ;.    ;.    ;.3½  ;2;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;207482;0;2;60;789776150102
-CH50     ;CARAMEL ;W    ;.    ;.    ;.5   ;5;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195139;0;5;90;789769922373
-CH50     ;CARAMEL ;W    ;.    ;.    ;.5½  ;5;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195140;0;5;100;789769922374
-CH50     ;CARAMEL ;W    ;.    ;.    ;.6   ;8;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195141;0;8;110;789769922375
-CH50     ;CARAMEL ;W    ;.    ;.    ;.6½  ;18;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195142;0;18;120;789769922376
-CH50     ;CARAMEL ;W    ;.    ;.    ;.7   ;10;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195143;0;10;130;789769922377
-CH50     ;CARAMEL ;W    ;.    ;.    ;.8   ;25;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195145;0;25;150;789769922379
-CH50     ;CARAMEL ;W    ;.    ;.    ;.8½  ;27;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195146;0;27;160;789769922380
-CH50     ;CARAMEL ;W    ;.    ;.    ;.9   ;22;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195147;0;22;170;789769922381
-CH50     ;CARAMEL ;W    ;.    ;.    ;.9½  ;28;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195148;0;28;180;789769922382
-CH50     ;CARAMEL ;W    ;.    ;.    ;.10  ;23;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195132;0;23;190;789769922366
-CH50     ;CARAMEL ;W    ;.    ;.    ;.10½ ;3;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195133;0;3;200;789769922367
-CH50     ;CARAMEL ;W    ;.    ;.    ;.11  ;5;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195134;0;5;210;789769922368
-CH50     ;CARAMEL ;W    ;.    ;.    ;.11½ ;4;SAPATO COM FIVELA EM NAPA SINTETICA;CARAMEL ;195135;0;4;220;789769922369
-CH50     ;PRETO   ;M    ;.    ;.    ;.1   ;1;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;184597;0;1;10;789563073311
-CH50     ;PRETO   ;M    ;.    ;.    ;.1½  ;11;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;12581;0;11;20;789056795563
-CH50     ;PRETO   ;M    ;.    ;.    ;.2½  ;18;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;12579;0;18;40;789056795561
-CH50     ;PRETO   ;M    ;.    ;.    ;.3½  ;5;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;182903;0;5;60;789563069257
-CH50     ;PRETO   ;M    ;.    ;.    ;.4   ;27;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;182904;1;26;70;789563069258
-CH50     ;PRETO   ;M    ;.    ;.    ;.4½  ;32;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;182905;0;32;80;789563069259
-CH50     ;PRETO   ;M    ;.    ;.    ;.5   ;4;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;177031;1;3;90;789563058971
-CH50     ;PRETO   ;M    ;.    ;.    ;.5½  ;31;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;180550;0;31;100;789563064589
-CH50     ;PRETO   ;M    ;.    ;.    ;.6   ;122;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;177032;0;122;110;789563058972
-CH50     ;PRETO   ;M    ;.    ;.    ;.6½  ;89;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;177033;5;84;120;789563058973
-CH50     ;PRETO   ;M    ;.    ;.    ;.7   ;168;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;176487;8;160;130;789563057126
-CH50     ;PRETO   ;M    ;.    ;.    ;.7½  ;182;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;175605;5;177;140;789563055309
-CH50     ;PRETO   ;M    ;.    ;.    ;.8   ;138;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;175606;3;135;150;789563055310
-CH50     ;PRETO   ;M    ;.    ;.    ;.8½  ;216;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;175772;8;208;160;789563055580
-CH50     ;PRETO   ;M    ;.    ;.    ;.9   ;258;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;175607;10;248;170;789563055311
-CH50     ;PRETO   ;M    ;.    ;.    ;.9½  ;122;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;175608;10;112;180;789563055312
-CH50     ;PRETO   ;M    ;.    ;.    ;.10  ;141;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;175770;10;131;190;789563055578
-CH50     ;PRETO   ;M    ;.    ;.    ;.10½ ;86;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;175771;6;80;200;789563055579
-CH50     ;PRETO   ;M    ;.    ;.    ;.11  ;42;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;175793;5;37;210;789563055689
-CH50     ;PRETO   ;M    ;.    ;.    ;.11½ ;6;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;175794;0;6;220;789563055690
-CH50     ;PRETO   ;M    ;.    ;.    ;.12  ;11;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;180218;2;9;230;789563064193
-CH50     ;PRETO   ;M    ;.    ;.    ;.12½ ;4;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;191935;0;4;240;789563083847
-CH50     ;PRETO   ;W    ;.    ;.    ;.3   ;3;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;195169;0;3;50;789769922403
-CH50     ;PRETO   ;W    ;.    ;.    ;.4   ;3;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;195171;0;3;70;789769922405
-CH50     ;PRETO   ;W    ;.    ;.    ;.4½  ;2;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;195172;0;2;80;789769922406
-CH50     ;PRETO   ;W    ;.    ;.    ;.5   ;10;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;195173;0;10;90;789769922407
-CH50     ;PRETO   ;W    ;.    ;.    ;.5½  ;11;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;195174;0;11;100;789769922408
-CH50     ;PRETO   ;W    ;.    ;.    ;.6   ;14;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;181934;0;14;110;789563068004
-CH50     ;PRETO   ;W    ;.    ;.    ;.6½  ;20;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;195175;0;20;120;789769922409
-CH50     ;PRETO   ;W    ;.    ;.    ;.7   ;36;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;195176;0;36;130;789769922410
-CH50     ;PRETO   ;W    ;.    ;.    ;.7½  ;37;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;195177;0;37;140;789769922411
-CH50     ;PRETO   ;W    ;.    ;.    ;.8   ;32;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;195178;0;32;150;789769922412
-CH50     ;PRETO   ;W    ;.    ;.    ;.8½  ;35;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;181935;1;34;160;789563068005
-CH50     ;PRETO   ;W    ;.    ;.    ;.9   ;46;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;181936;1;45;170;789563068008
-CH50     ;PRETO   ;W    ;.    ;.    ;.9½  ;33;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;195179;1;32;180;789769922413
-CH50     ;PRETO   ;W    ;.    ;.    ;.10  ;41;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;195162;1;40;190;789769922396
-CH50     ;PRETO   ;W    ;.    ;.    ;.10½ ;24;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;195163;0;24;200;789769922397
-CH50     ;PRETO   ;W    ;.    ;.    ;.11  ;20;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;195165;0;20;210;789769922399
-CH50     ;PRETO   ;W    ;.    ;.    ;.11½ ;9;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;195166;0;9;220;789769922400
-CH50     ;PRETO   ;W    ;.    ;.    ;.12  ;6;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;195343;0;6;230;789769922574
-CH50     ;PRETO   ;W    ;.    ;.    ;.12½ ;10;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;195344;0;10;240;789769922575
-CH50     ;PRETO   ;W    ;.    ;.    ;.13  ;3;SAPATO COM FIVELA EM NAPA SINTETICA;PRETO   ;195345;0;3;260;789769922576
-CH50IV   ;IV      ;M    ;.    ;.    ;.5   ;2;SAPATO EN NAPA SINTETICA SUELA DE CUERO COLOR ESP.;IVORY   ;227201;0;2;90;789966905411
-CH50IV   ;IV      ;M    ;.    ;.    ;.5½  ;5;SAPATO EN NAPA SINTETICA SUELA DE CUERO COLOR ESP.;IVORY   ;227202;0;5;100;789966905412
-CH50IV   ;IV      ;M    ;.    ;.    ;.6   ;5;SAPATO EN NAPA SINTETICA SUELA DE CUERO COLOR ESP.;IVORY   ;226674;0;5;110;789966905163
-CH50IV   ;IV      ;M    ;.    ;.    ;.6½  ;9;SAPATO EN NAPA SINTETICA SUELA DE CUERO COLOR ESP.;IVORY   ;226675;0;9;120;789966905164
-CH50IV   ;IV      ;M    ;.    ;.    ;.7   ;1;SAPATO EN NAPA SINTETICA SUELA DE CUERO COLOR ESP.;IVORY   ;226676;0;1;130;789966905165
-CH50IV   ;IV      ;M    ;.    ;.    ;.7½  ;1;SAPATO EN NAPA SINTETICA SUELA DE CUERO COLOR ESP.;IVORY   ;226677;0;1;140;789966905166
-CH50IV   ;IV      ;M    ;.    ;.    ;.8   ;7;SAPATO EN NAPA SINTETICA SUELA DE CUERO COLOR ESP.;IVORY   ;226678;0;7;150;789966905167
-CH50IV   ;IV      ;M    ;.    ;.    ;.8½  ;3;SAPATO EN NAPA SINTETICA SUELA DE CUERO COLOR ESP.;IVORY   ;226679;0;3;160;789966905168
-CH50IV   ;IV      ;M    ;.    ;.    ;.9½  ;1;SAPATO EN NAPA SINTETICA SUELA DE CUERO COLOR ESP.;IVORY   ;226681;0;1;180;789966905170
-CH52     ;BEGE    ;M    ;.    ;.    ;.4   ;4;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;179756;0;4;70;789563063048
-CH52     ;BEGE    ;M    ;.    ;.    ;.4½  ;5;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;189714;0;5;80;789563080446
-CH52     ;BEGE    ;M    ;.    ;.    ;.5   ;6;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;178943;0;6;90;789563061683
-CH52     ;BEGE    ;M    ;.    ;.    ;.5½  ;11;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175798;0;11;100;789563055694
-CH52     ;BEGE    ;M    ;.    ;.    ;.6   ;29;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175799;0;29;110;789563055695
-CH52     ;BEGE    ;M    ;.    ;.    ;.6½  ;16;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175802;2;14;120;789563055698
-CH52     ;BEGE    ;M    ;.    ;.    ;.7   ;42;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175795;5;37;130;789563055691
-CH52     ;BEGE    ;M    ;.    ;.    ;.7½  ;50;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175800;2;48;140;789563055696
-CH52     ;BEGE    ;M    ;.    ;.    ;.8   ;39;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175773;10;29;150;789563055581
-CH52     ;BEGE    ;M    ;.    ;.    ;.8½  ;66;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175774;5;61;160;789563055582
-CH52     ;BEGE    ;M    ;.    ;.    ;.9   ;55;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175801;12;43;170;789563055697
-CH52     ;BEGE    ;M    ;.    ;.    ;.9½  ;36;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175768;0;36;180;789563055576
-CH52     ;BEGE    ;M    ;.    ;.    ;.10  ;37;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175796;5;32;190;789563055692
-CH52     ;BEGE    ;M    ;.    ;.    ;.10½ ;24;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;175797;1;23;200;789563055693
-CH52     ;BEGE    ;M    ;.    ;.    ;.11  ;5;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;176247;2;3;210;789563056890
-CH52     ;BEGE    ;M    ;.    ;.    ;.11½ ;4;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;12611;2;2;220;789056795580
-CH52     ;BEGE    ;M    ;.    ;.    ;.12  ;4;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;194550;0;4;230;789769921788
-CH52     ;BEGE    ;M    ;.    ;.    ;.12½ ;3;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;194551;0;3;240;789769921789
-CH52     ;BEGE    ;W    ;.    ;.    ;.5   ;2;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;195325;0;2;90;789769922556
-CH52     ;BEGE    ;W    ;.    ;.    ;.6   ;1;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;195327;0;1;110;789769922558
-CH52     ;BEGE    ;W    ;.    ;.    ;.6½  ;4;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;186494;0;4;120;789563076341
-CH52     ;BEGE    ;W    ;.    ;.    ;.7   ;7;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;179757;0;7;130;789563063049
-CH52     ;BEGE    ;W    ;.    ;.    ;.7½  ;10;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;181937;0;10;140;789563068009
-CH52     ;BEGE    ;W    ;.    ;.    ;.8   ;16;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;181938;0;16;150;789563068010
-CH52     ;BEGE    ;W    ;.    ;.    ;.8½  ;20;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;181939;0;20;160;789563068011
-CH52     ;BEGE    ;W    ;.    ;.    ;.9   ;12;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;195181;0;12;170;789769922415
-CH52     ;BEGE    ;W    ;.    ;.    ;.9½  ;16;SAPATO COM FIVELA EM NAPA SINTETICA;BEGE    ;195232;0;16;180;789769922466
