pid,product_name,start_date,end_date,quantity_to_order,on_order_late, on_order_current,committed,sold,expected_on_hand,on_hand,trend_last9mo
130996,SD16 B Black 6.0L,2019-01-22,2019-01-29,0,10.000,0,0,8.000,47.000,42.000,116.04
130996,SD16 B Black 6.0L,2019-01-29,2019-02-05,0,10.000,0,0,2.000,47.000,42.000,116.04
130996,SD16 B Black 6.0L,2019-02-05,2019-02-12,0,10.000,0,0,5.000,47.000,42.000,116.04
130996,SD16 B Black 6.0L,2019-02-12,2019-02-19,0,10.000,0,0,3.000,47.000,42.000,116.04
130996,SD16 B Black 6.0L,2019-02-19,2019-02-26,0,10.000,0,0,11.000,47.000,42.000,116.04
130996,SD16 B Black 6.0L,2019-02-26,2019-03-05,0,10.000,0,0,10.000,47.000,42.000,116.04
130996,SD16 B Black 6.0L,2019-03-05,2019-03-12,0,10.000,0,0,7.000,47.000,42.000,116.04
130996,SD16 B Black 6.0L,2019-03-12,2019-03-19,0,10.000,0,0,7.000,47.000,42.000,116.04
130996,SD16 B Black 6.0L,2019-03-19,2019-03-26,0,10.000,0,0,3.000,47.000,42.000,116.04
130996,SD16 B Black 6.0L,2019-03-26,2019-04-02,0,10.000,0,0,7.000,47.000,42.000,116.04
130997,SD16 B Black 6.5L,2018-06-26,2018-07-03,-36.000,18.000,0,4.000,2.000,40.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-07-03,2018-07-10,0,18.000,0,0,2.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-07-10,2018-07-17,0,18.000,0,0,3.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-07-17,2018-07-24,0,18.000,0,0,1.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-07-24,2018-07-31,0,18.000,0,0,3.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-07-31,2018-08-07,0,18.000,0,0,3.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-08-07,2018-08-14,0,18.000,0,0,9.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-08-14,2018-08-21,0,18.000,0,0,7.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-08-21,2018-08-28,0,18.000,0,0,10.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-08-28,2018-09-04,0,18.000,0,0,1.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-09-04,2018-09-11,0,18.000,0,0,5.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-09-11,2018-09-18,0,18.000,0,0,8.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-09-18,2018-09-25,0,18.000,0,0,4.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-09-25,2018-10-02,0,18.000,0,0,1.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-10-02,2018-10-09,0,18.000,0,0,5.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-10-09,2018-10-16,0,18.000,0,0,2.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-10-16,2018-10-23,0,18.000,0,0,4.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-10-23,2018-10-30,0,18.000,0,0,7.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-10-30,2018-11-06,0,18.000,0,0,9.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-11-06,2018-11-13,0,18.000,0,0,9.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-11-13,2018-11-20,0,18.000,0,0,17.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-11-20,2018-11-27,0,18.000,0,0,3.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-11-27,2018-12-04,0,18.000,0,0,8.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-12-04,2018-12-11,0,18.000,0,0,3.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-12-11,2018-12-18,0,18.000,0,0,3.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-12-18,2018-12-25,0,18.000,0,0,2.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2018-12-25,2019-01-01,0,18.000,0,0,2.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2019-01-01,2019-01-08,0,18.000,0,0,21.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2019-01-08,2019-01-15,0,18.000,0,0,2.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2019-01-15,2019-01-22,0,18.000,0,0,7.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2019-01-22,2019-01-29,0,18.000,0,0,12.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2019-01-29,2019-02-05,0,18.000,0,0,3.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2019-02-05,2019-02-12,0,18.000,0,0,9.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2019-02-12,2019-02-19,0,18.000,0,0,4.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2019-02-19,2019-02-26,0,18.000,0,0,10.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2019-02-26,2019-03-05,0,18.000,0,0,8.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2019-03-05,2019-03-12,0,18.000,0,0,7.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2019-03-12,2019-03-19,0,18.000,0,0,6.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2019-03-19,2019-03-26,0,18.000,0,0,3.000,36.000,23.000,132.67
130997,SD16 B Black 6.5L,2019-03-26,2019-04-02,0,18.000,0,0,1.000,36.000,23.000,132.67
130998,SD16 B Black 7.0L,2018-06-26,2018-07-03,-64.000,29.000,0,3.000,7.000,67.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-07-03,2018-07-10,0,29.000,0,0,1.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-07-10,2018-07-17,0,29.000,0,0,6.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-07-17,2018-07-24,0,29.000,0,0,0,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-07-24,2018-07-31,-62.000,29.000,0,0,6.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-07-31,2018-08-07,0,29.000,0,0,6.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-08-07,2018-08-14,0,29.000,0,0,8.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-08-14,2018-08-21,0,29.000,0,0,3.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-08-21,2018-08-28,0,29.000,0,0,7.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-08-28,2018-09-04,0,29.000,0,0,2.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-09-04,2018-09-11,0,29.000,0,0,2.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-09-11,2018-09-18,0,29.000,0,0,6.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-09-18,2018-09-25,0,29.000,0,0,7.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-09-25,2018-10-02,0,29.000,0,0,5.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-10-02,2018-10-09,0,29.000,0,0,2.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-10-09,2018-10-16,0,29.000,0,0,5.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-10-16,2018-10-23,0,29.000,0,0,12.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-10-23,2018-10-30,0,29.000,0,0,13.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-10-30,2018-11-06,0,29.000,0,0,7.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-11-06,2018-11-13,0,29.000,0,0,7.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-11-13,2018-11-20,0,29.000,0,0,7.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-11-20,2018-11-27,0,29.000,0,0,5.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-11-27,2018-12-04,0,29.000,0,0,10.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-12-04,2018-12-11,0,29.000,0,0,3.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-12-11,2018-12-18,0,29.000,0,0,10.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-12-18,2018-12-25,0,29.000,0,0,8.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2018-12-25,2019-01-01,0,29.000,0,0,1.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2019-01-01,2019-01-08,0,29.000,0,0,9.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2019-01-08,2019-01-15,0,29.000,0,0,7.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2019-01-15,2019-01-22,0,29.000,0,0,6.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2019-01-22,2019-01-29,0,29.000,0,0,10.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2019-01-29,2019-02-05,0,29.000,0,0,5.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2019-02-05,2019-02-12,0,29.000,0,0,4.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2019-02-12,2019-02-19,0,29.000,0,0,7.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2019-02-19,2019-02-26,0,29.000,0,0,10.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2019-02-26,2019-03-05,0,29.000,0,0,10.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2019-03-05,2019-03-12,0,29.000,0,0,8.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2019-03-12,2019-03-19,0,29.000,0,0,7.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2019-03-19,2019-03-26,0,29.000,0,0,2.000,64.000,38.000,104.44
130998,SD16 B Black 7.0L,2019-03-26,2019-04-02,0,29.000,0,0,3.000,64.000,38.000,104.44
130999,SD16 B Black 7.5L,2018-06-26,2018-07-03,-61.000,26.000,0,3.000,2.000,64.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-07-03,2018-07-10,0,26.000,0,0,3.000,61.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-07-10,2018-07-17,0,26.000,0,0,11.000,61.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-07-17,2018-07-24,0,26.000,0,0,1.000,61.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-07-24,2018-07-31,-55.000,26.000,0,0,3.000,61.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-07-31,2018-08-07,0,26.000,0,0,5.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-08-07,2018-08-14,0,26.000,0,0,11.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-08-14,2018-08-21,0,26.000,0,0,1.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-08-21,2018-08-28,0,26.000,0,0,9.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-08-28,2018-09-04,0,26.000,0,0,0,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-09-04,2018-09-11,0,26.000,0,0,3.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-09-11,2018-09-18,0,26.000,0,0,7.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-09-18,2018-09-25,0,26.000,0,0,4.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-09-25,2018-10-02,0,26.000,0,0,6.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-10-02,2018-10-09,0,26.000,0,0,1.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-10-09,2018-10-16,0,26.000,0,0,3.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-10-16,2018-10-23,0,26.000,0,0,12.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-10-23,2018-10-30,0,26.000,0,0,4.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-10-30,2018-11-06,0,26.000,0,0,9.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-11-06,2018-11-13,0,26.000,0,0,4.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-11-13,2018-11-20,0,26.000,0,0,14.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-11-20,2018-11-27,0,26.000,0,0,2.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-11-27,2018-12-04,0,26.000,0,0,8.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-12-04,2018-12-11,0,26.000,0,0,3.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-12-11,2018-12-18,0,26.000,0,0,12.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-12-18,2018-12-25,0,26.000,0,0,8.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2018-12-25,2019-01-01,0,26.000,0,0,0,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2019-01-01,2019-01-08,0,26.000,0,0,11.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2019-01-08,2019-01-15,0,26.000,0,0,1.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2019-01-15,2019-01-22,0,26.000,0,0,1.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2019-01-22,2019-01-29,0,26.000,0,0,6.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2019-01-29,2019-02-05,0,26.000,0,0,3.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2019-02-05,2019-02-12,0,26.000,0,0,1.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2019-02-12,2019-02-19,0,26.000,0,0,4.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2019-02-19,2019-02-26,0,26.000,0,0,9.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2019-02-26,2019-03-05,0,26.000,0,0,6.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2019-03-05,2019-03-12,0,26.000,0,0,15.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2019-03-12,2019-03-19,0,26.000,0,0,8.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2019-03-19,2019-03-26,0,26.000,0,0,5.000,58.000,38.000,100.81
130999,SD16 B Black 7.5L,2019-03-26,2019-04-02,0,26.000,0,0,7.000,58.000,38.000,100.81
131000,SD16 B Black 8.0L,2018-06-26,2018-07-03,-66.000,29.000,0,2.000,0,68.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-07-03,2018-07-10,0,29.000,0,0,7.000,66.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-07-10,2018-07-17,0,29.000,0,0,5.000,66.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-07-17,2018-07-24,0,29.000,0,0,2.000,66.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-07-24,2018-07-31,-58.000,29.000,0,0,2.000,66.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-07-31,2018-08-07,0,29.000,0,0,3.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-08-07,2018-08-14,0,29.000,0,0,10.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-08-14,2018-08-21,0,29.000,0,0,7.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-08-21,2018-08-28,0,29.000,0,0,10.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-08-28,2018-09-04,0,29.000,0,0,0,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-09-04,2018-09-11,0,29.000,0,0,3.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-09-11,2018-09-18,0,29.000,0,0,7.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-09-18,2018-09-25,0,29.000,0,0,5.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-09-25,2018-10-02,0,29.000,0,0,2.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-10-02,2018-10-09,0,29.000,0,0,2.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-10-09,2018-10-16,0,29.000,0,0,10.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-10-16,2018-10-23,0,29.000,0,0,12.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-10-23,2018-10-30,0,29.000,0,0,4.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-10-30,2018-11-06,0,29.000,0,0,8.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-11-06,2018-11-13,0,29.000,0,0,10.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-11-13,2018-11-20,0,29.000,0,0,6.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-11-20,2018-11-27,0,29.000,0,0,1.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-11-27,2018-12-04,0,29.000,0,0,5.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-12-04,2018-12-11,0,29.000,0,0,3.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-12-11,2018-12-18,0,29.000,0,0,6.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-12-18,2018-12-25,0,29.000,0,0,1.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2018-12-25,2019-01-01,0,29.000,0,0,2.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2019-01-01,2019-01-08,0,29.000,0,0,12.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2019-01-08,2019-01-15,0,29.000,0,0,7.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2019-01-15,2019-01-22,0,29.000,0,0,1.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2019-01-22,2019-01-29,0,29.000,0,0,13.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2019-01-29,2019-02-05,0,29.000,0,0,4.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2019-02-05,2019-02-12,0,29.000,0,0,5.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2019-02-12,2019-02-19,0,29.000,0,0,3.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2019-02-19,2019-02-26,0,29.000,0,0,13.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2019-02-26,2019-03-05,0,29.000,0,0,7.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2019-03-05,2019-03-12,0,29.000,0,0,12.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2019-03-12,2019-03-19,0,29.000,0,0,7.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2019-03-19,2019-03-26,0,29.000,0,0,8.000,61.000,40.000,113.49
131000,SD16 B Black 8.0L,2019-03-26,2019-04-02,0,29.000,0,0,0,61.000,40.000,113.49
131001,SD16 B Black 8.5L,2018-06-26,2018-07-03,-59.000,29.000,0,2.000,4.000,61.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-07-03,2018-07-10,0,29.000,0,0,12.000,59.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-07-10,2018-07-17,0,29.000,0,0,1.000,59.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-07-17,2018-07-24,0,29.000,0,0,2.000,59.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-07-24,2018-07-31,-52.000,29.000,0,0,2.000,59.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-07-31,2018-08-07,0,29.000,0,0,1.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-08-07,2018-08-14,0,29.000,0,0,6.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-08-14,2018-08-21,0,29.000,0,0,10.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-08-21,2018-08-28,0,29.000,0,0,10.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-08-28,2018-09-04,0,29.000,0,0,8.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-09-04,2018-09-11,0,29.000,0,0,4.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-09-11,2018-09-18,0,29.000,0,0,8.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-09-18,2018-09-25,0,29.000,0,0,3.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-09-25,2018-10-02,0,29.000,0,0,3.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-10-02,2018-10-09,0,29.000,0,0,4.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-10-09,2018-10-16,0,29.000,0,0,3.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-10-16,2018-10-23,0,29.000,0,0,12.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-10-23,2018-10-30,0,29.000,0,0,5.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-10-30,2018-11-06,0,29.000,0,0,5.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-11-06,2018-11-13,0,29.000,0,0,11.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-11-13,2018-11-20,0,29.000,0,0,3.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-11-20,2018-11-27,0,29.000,0,0,3.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-11-27,2018-12-04,0,29.000,0,0,3.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-12-04,2018-12-11,0,29.000,0,0,2.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-12-11,2018-12-18,0,29.000,0,0,7.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-12-18,2018-12-25,0,29.000,0,0,2.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2018-12-25,2019-01-01,0,29.000,0,0,2.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2019-01-01,2019-01-08,0,29.000,0,0,13.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2019-01-08,2019-01-15,0,29.000,0,0,5.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2019-01-15,2019-01-22,0,29.000,0,0,4.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2019-01-22,2019-01-29,0,29.000,0,0,6.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2019-01-29,2019-02-05,0,29.000,0,0,3.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2019-02-05,2019-02-12,0,29.000,0,0,2.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2019-02-12,2019-02-19,0,29.000,0,0,1.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2019-02-19,2019-02-26,0,29.000,0,0,11.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2019-02-26,2019-03-05,0,29.000,0,0,12.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2019-03-05,2019-03-12,0,29.000,0,0,4.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2019-03-12,2019-03-19,0,29.000,0,0,6.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2019-03-19,2019-03-26,0,29.000,0,0,11.000,55.000,33.000,100.00
131001,SD16 B Black 8.5L,2019-03-26,2019-04-02,0,29.000,0,0,0,55.000,33.000,100.00
131002,SD16 B Black 9.0L,2018-06-26,2018-07-03,-37.000,13.000,0,1.000,3.000,38.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-07-03,2018-07-10,0,13.000,0,0,2.000,37.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-07-10,2018-07-17,0,13.000,0,0,2.000,37.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-07-17,2018-07-24,0,13.000,0,0,1.000,37.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-07-24,2018-07-31,-34.000,13.000,0,0,4.000,37.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-07-31,2018-08-07,0,13.000,0,0,4.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-08-07,2018-08-14,0,13.000,0,0,10.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-08-14,2018-08-21,0,13.000,0,0,12.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-08-21,2018-08-28,0,13.000,0,0,6.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-08-28,2018-09-04,0,13.000,0,0,7.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-09-04,2018-09-11,0,13.000,0,0,3.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-09-11,2018-09-18,0,13.000,0,0,9.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-09-18,2018-09-25,0,13.000,0,0,3.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-09-25,2018-10-02,0,13.000,0,0,15.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-10-02,2018-10-09,0,13.000,0,0,1.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-10-09,2018-10-16,0,13.000,0,0,4.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-10-16,2018-10-23,0,13.000,0,0,13.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-10-23,2018-10-30,0,13.000,0,0,5.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-10-30,2018-11-06,0,13.000,0,0,10.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-11-06,2018-11-13,0,13.000,0,0,3.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-11-13,2018-11-20,0,13.000,0,0,9.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-11-20,2018-11-27,0,13.000,0,0,0,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-11-27,2018-12-04,0,13.000,0,0,3.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-12-04,2018-12-11,0,13.000,0,0,3.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-12-11,2018-12-18,0,13.000,0,0,4.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-12-18,2018-12-25,0,13.000,0,0,2.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2018-12-25,2019-01-01,0,13.000,0,0,3.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2019-01-01,2019-01-08,0,13.000,0,0,14.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2019-01-08,2019-01-15,0,13.000,0,0,7.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2019-01-15,2019-01-22,0,13.000,0,0,6.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2019-01-22,2019-01-29,0,13.000,0,0,8.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2019-01-29,2019-02-05,0,13.000,0,0,6.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2019-02-05,2019-02-12,0,13.000,0,0,1.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2019-02-12,2019-02-19,0,13.000,0,0,6.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2019-02-19,2019-02-26,0,13.000,0,0,14.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2019-02-26,2019-03-05,0,13.000,0,0,8.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2019-03-05,2019-03-12,0,13.000,0,0,8.000,35.000,25.000,131.31
131002,SD16 B Black 9.0L,2019-03-12,2019-03-19,0,13.000,0,0,5.000,35.000,25.000,131.31
